source_name,start_time,avg(e.emissions_quantity),any_value(lat),any_value(lon),capacity,co2_per_m2
Sioux County,2023-11-01,4.268,46.11224213027499,-101.04296291086028,889.94,0.0048
Pike County,2023-11-01,253.397,39.62248684987172,-90.8869159132415,112084.176,0.0023
Piscataquis County,2023-11-01,308.456,45.83747651044083,-69.28450619285414,66108.846,0.0047
Washington County,2023-11-01,1120.147,44.91778282997287,-67.59437143298321,178580.172,0.0063
Randolph County,2023-11-01,919.061,39.44039069382541,-92.4991886236664,680622.574,0.0014
Highland County,2023-11-01,20.725,38.36318181323426,-79.56577884911592,8834.594,0.0023
Guernsey County,2023-11-01,1146.155,40.05196205516577,-81.49436784368903,341381.077,0.0034
Harmon County,2023-11-01,22.572,34.74427154260224,-99.84600077970822,9829.022,0.0023
Hamilton County,2023-11-01,11085.605,40.07265964672249,-86.0517176480535,4875135.984,0.0023
Lafayette County,2023-11-01,1119.371,39.06502153041538,-93.78902232738037,526919.363,0.0021
Lewis County,2023-11-01,78.851,38.53115695234397,-83.37806057587002,16959.232,0.0046
Grant County,2023-11-01,363.771,32.74059358641034,-108.3797356057122,172750.959,0.0021
Livingston County,2023-11-01,6827.482,42.60334634378911,-83.9130564887331,1443495.022,0.0047
Jersey County,2023-11-01,423.196,39.086173956300456,-90.3569162821337,187518.131,0.0023
Sandusky County,2023-11-01,2632.637,41.35616310428079,-83.14617751655385,1198554.527,0.0022
Plymouth County,2023-11-01,901.201,42.73818125020392,-96.21375152455394,481789.183,0.0019
Lee County,2023-11-01,351.977,34.16409474486521,-80.25542665032967,100007.272,0.0035
Coffee County,2023-11-01,1515.782,31.54933572902618,-82.84913457757807,728749.996,0.0021
Cherokee County,2023-11-01,873.456,37.17001446027013,-94.8461335586069,405493.329,0.0022
Morgan County,2023-11-01,109.363,37.923042102084736,-83.25787421950045,17783.554,0.0061
Iowa County,2023-11-01,681.822,41.68605782768095,-92.06627728580514,412967.673,0.0017
Prairie County,2023-11-01,10.936,46.86026834153443,-105.37714454491848,3210.874,0.0034
Milam County,2023-11-01,321.978,30.786828588457652,-96.97833501450708,527552.638,0.0006
Sevier County,2023-11-01,141.014,38.7477644788443,-111.8046691050723,86001.852,0.0016
Perry County,2023-11-01,191.663,39.73703446722883,-82.23618369616291,39085.634,0.0049
Lorain County,2023-11-01,11529.237,41.29622040909051,-82.1508140467685,4742332.47,0.0024
Johnson County,2023-11-01,49.731,32.701445135448466,-82.66015778915306,11134.394,0.0045
Pulaski County,2023-11-01,1216.948,37.82755876965292,-92.20765603366074,247946.939,0.0049
Columbus County,2023-11-01,1073.411,34.26616909540966,-78.65505131905599,518870.499,0.0021
Linn County,2023-11-01,294.297,39.87067920216207,-93.1089496192165,129173.218,0.0023
Daviess County,2023-11-01,668.903,38.70309990398101,-87.07174854010191,409298.898,0.0016
Bolivar County,2023-11-01,976.892,33.79511999123447,-90.88059001814196,447312.977,0.0022
Pottawattamie County,2023-11-01,6380.773,41.33560223516063,-95.54224179775866,2930469.369,0.0022
Effingham County,2023-11-01,2040.869,32.368862443746764,-81.34068087040318,986935.943,0.0021
Ogemaw County,2023-11-01,331.72,44.334252726544655,-84.12781002584354,141573.291,0.0023
Elko County,2023-11-01,441.822,41.14605511864911,-115.35752654528623,331009.877,0.0013
Franklin County,2023-11-01,1096.165,34.441953023783576,-87.84360006985207,475164.719,0.0023
Mariposa County,2023-11-01,88.438,37.58143752426541,-119.90581869411044,24181.965,0.0037
Stone County,2023-11-01,135.995,35.85914055092289,-92.15718844566818,39359.849,0.0035
Somervell County,2023-11-01,326.206,32.223407274575095,-97.77328446562592,174607.367,0.0019
Marshall County,2023-11-01,130.656,48.358616990797515,-96.36794598872947,35462.494,0.0037
Spencer County,2023-11-01,111.759,38.03264490028339,-85.32809811330543,23410.316,0.0048
Calhoun County,2023-11-01,81.554,31.529310403356323,-84.62475109012117,37817.639,0.0022
Roscommon County,2023-11-01,285.584,44.33474699086219,-84.61351438987793,60540.38,0.0047
Lincoln County,2023-11-01,230.963,42.261841948730826,-110.65543132394312,68317.572,0.0034
Laclede County,2023-11-01,1163.613,37.66002812035605,-92.5908926387174,527863.86,0.0022
DeKalb County,2023-11-01,34577.619,33.771738240943165,-84.22681064727698,14880698.409,0.0023
Kearny County,2023-11-01,18.404,38.00015093839579,-101.31942552591391,7716.343,0.0024
White County,2023-11-01,239.584,38.08890622794231,-88.17930167583988,110610.462,0.0022
Fayette County,2023-11-01,1095.195,39.55966539202985,-83.45620386077387,505778.873,0.0022
Washington County,2023-11-01,309.66,37.75324394101001,-85.17461641864075,138447.224,0.0022
Charlotte County,2023-11-01,105.637,37.01061960318108,-78.66228250793868,31511.818,0.0034
Navarro County,2023-11-01,1518.354,32.04914684443548,-96.4724601132637,964834.707,0.0016
Clark County,2023-11-01,4296.007,39.91668707626194,-83.78316158933193,1247440.927,0.0034
Worth County,2023-11-01,364.828,31.55142240257955,-83.85086152198394,105314.218,0.0035
Skamania County,2023-11-01,211.102,46.026085795638615,-121.91187139637164,45195.562,0.0047
Platte County,2023-11-01,1571.983,41.57116866306737,-97.5185682196732,940895.415,0.0017
Emery County,2023-11-01,49.559,38.996604915868566,-110.7017601415594,30493.754,0.0016
Pleasants County,2023-11-01,924.653,39.370206097872675,-81.16026878049708,405498.873,0.0023
Belmont County,2023-11-01,1745.743,40.01555699093278,-80.98786642496805,386792.789,0.0045
Franklin County,2023-11-01,1666.04,38.23910284428535,-84.87699109168658,760016.339,0.0022
Marion County,2023-11-01,4158.204,29.211041525179112,-82.05485430068026,3251651.255,0.0013
Lawrence County,2023-11-01,628.664,44.35849361502857,-103.79165209259617,138709.594,0.0045
Park County,2023-11-01,459.555,39.11844251225039,-105.71629933467317,100770.152,0.0046
Oswego County,2023-11-01,3206.32,43.426895275728015,-76.14205765075472,928921.598,0.0035
Montgomery County,2023-11-01,260.708,38.94275077106288,-91.46976003399192,112020.622,0.0023
Nottoway County,2023-11-01,352.996,37.1418212239502,-78.05482705762928,96067.421,0.0037
Webster Parish,2023-11-01,1099.454,32.71441722425246,-93.33601085095644,475553.508,0.0023
Weston County,2023-11-01,258.605,43.841206805248994,-104.56871167692938,109036.727,0.0024
Walker County,2023-11-01,1362.708,33.80360297174669,-87.29716819947323,564828.297,0.0024
Payne County,2023-11-01,3570.353,36.07760199734416,-96.97724587252816,1937945.023,0.0018
Jackson County,2023-11-01,135.358,36.35871115695779,-85.6723133692754,23503.087,0.0058
Bledsoe County,2023-11-01,113.27,35.597749024619176,-85.20484130689708,32625.848,0.0035
Washington County,2023-11-01,2581.374,37.28180022107998,-113.50772073544294,1893385.139,0.0014
Benton County,2023-11-01,205.982,34.81942915408425,-89.18879314647813,57884.263,0.0036
Niobrara County,2023-11-01,19.09,43.057207147375735,-104.4761248032202,8870.916,0.0022
Hartford County,2023-11-01,37727.63,41.80663094068159,-72.73281062432432,10459047.963,0.0036
Hampton Independent City,2023-11-01,5610.393,37.06496443220767,-76.27850122203151,2524186.437,0.0022
Jewell County,2023-11-01,38.371,39.78523077172555,-98.21813948334484,23361.709,0.0016
Dickey County,2023-11-01,194.428,46.1089452115426,-98.50677994188376,85110.846,0.0023
Morrill County,2023-11-01,101.835,41.715229556904866,-103.01002067547284,62984.245,0.0016
Jefferson County,2023-11-01,148.774,39.23640800353933,-95.38346230736256,40825.065,0.0036
Monterey County,2023-11-01,16691.06,36.233635380025405,-121.38395763053244,7036894.347,0.0024
Brazos County,2023-11-01,7669.202,30.660840759681843,-96.30473672279392,3714631.28,0.0021
Fond du Lac County,2023-11-01,4907.186,43.75370277400075,-88.48829909027599,2122860.149,0.0023
Hamilton County,2023-11-01,192.912,40.873202937788214,-98.02307411536655,103052.049,0.0019
Webster County,2023-11-01,2290.544,42.42708877485575,-94.18240788768324,1236403.418,0.0019
Marion County,2023-11-01,174.043,38.35931684258948,-97.0977677055538,100984.492,0.0017
Dent County,2023-11-01,357.582,37.60890012846521,-91.50628029552202,151508.496,0.0024
Johnson County,2023-11-01,275.855,36.45523573922547,-81.85160703585153,47270.189,0.0058
Holmes County,2023-11-01,60.987,33.12362696436075,-90.0915733580622,12705.494,0.0048
Wichita County,2023-11-01,3878.75,33.988181536036244,-98.70330758098784,2126892.599,0.0018
Candler County,2023-11-01,304.193,32.40326974437057,-82.07374958461244,143474.237,0.0021
Pocahontas County,2023-11-01,229.806,42.73299028759145,-94.68070541577092,129223.53,0.0018
Harrison County,2023-11-01,256.493,40.353917876127326,-93.99267912648632,116419.246,0.0022
Greenville County,2023-11-01,23303.047,34.89505062954841,-82.36939397659397,10053799.359,0.0023
Shelby County,2023-11-01,476.893,31.79231883270693,-94.14624945411524,218084.394,0.0022
Charleston County,2023-11-01,16421.565,32.77120184737516,-79.85420662695867,7423524.965,0.0022
Washita County,2023-11-01,152.562,35.29062988797452,-98.99084507328074,85925.396,0.0018
Choctaw County,2023-11-01,174.727,34.02682937960632,-95.55246297263676,77526.879,0.0023
Fulton County,2023-11-01,508.971,40.472776014996526,-90.20773084856484,280822.878,0.0018
Burleson County,2023-11-01,336.102,30.492567342501484,-96.62382825138984,219622.268,0.0015
Manassas Independent City,2023-11-01,3464.686,38.74672736816087,-77.48535961221029,760645.028,0.0046
Tipton County,2023-11-01,583.218,40.31142164666137,-86.05225428616752,274350.496,0.0021
Greene County,2023-11-01,14480.914,37.25981343117127,-93.34163216422012,6962335.985,0.0021
Griggs County,2023-11-01,111.213,47.45774910946656,-98.23822396007276,53061.66,0.0021
Kay County,2023-11-01,1712.301,36.81807391788751,-97.14506102149964,1208379.366,0.0014
Ohio County,2023-11-01,116.298,38.95048822567512,-84.96575861784457,33627.198,0.0035
Cobb County,2023-11-01,41256.088,33.94146328924954,-84.57637224081135,18191507.599,0.0023
Washington County,2023-11-01,23751.841,45.55974977191,-123.09890516268293,10042664.148,0.0024
Winston County,2023-11-01,479.961,34.149475325382326,-87.37353906887772,209685.646,0.0023
Van Buren County,2023-11-01,61.135,40.75323150354178,-91.95105815163338,25299.373,0.0024
Geneva County,2023-11-01,371.545,31.09541159761492,-85.83796532557652,170732.285,0.0022
Dodge County,2023-11-01,3155.33,43.41707242485521,-88.70722134220932,1375214.95,0.0023
Socorro County,2023-11-01,386.251,34.008587864213524,-106.927830335485,162285.829,0.0024
Rapides Parish,2023-11-01,3271.51,31.19892683910155,-92.53328937858332,1849215.106,0.0018
Whatcom County,2023-11-01,9666.552,48.82766760489495,-121.83599914471992,4211708.229,0.0023
Putnam County,2023-11-01,520.299,33.32169609283108,-83.37267922105633,219775.645,0.0024
San Bernardino County,2023-11-01,71832.278,34.842732785315974,-116.17966371939184,56062676.685,0.0013
Orange County,2023-11-01,2251.96,30.1215884633359,-93.89570323885845,2038532.601,0.0011
Jennings County,2023-11-01,930.356,38.9969197808564,-85.62807658905392,402388.335,0.0023
Carson City Independent City,2023-11-01,2098.358,39.151052193548715,-119.74795319680466,974103.067,0.0022
Maricopa County,2023-11-01,118245.821,33.34905561769035,-112.49009931862012,82603437.704,0.0014
Greene County,2023-11-01,145.674,35.48541484675406,-77.67532906400413,31329.0,0.0046
Pemiscot County,2023-11-01,346.733,36.21134120969079,-89.78666866831041,95380.003,0.0036
Falls County,2023-11-01,150.761,31.25344657270562,-96.93571062557233,62466.374,0.0024
Nantucket County,2023-11-01,29.731,41.28423872879999,-70.08452454966908,13744.248,0.0022
King County,2023-11-01,5.994,33.61609715072724,-100.25919704141228,3174.276,0.0019
Carroll County,2023-11-01,344.916,36.73135738364422,-80.7338465378421,92298.119,0.0037
Garfield County,2023-11-01,42.267,37.854928865291605,-111.44593101840675,23904.139,0.0018
Buena Vista County,2023-11-01,874.775,42.734938956962445,-95.15228303530316,424283.759,0.0021
Adams County,2023-11-01,1333.493,40.74562106269099,-84.93705398195544,687896.512,0.0019
Hill County,2023-11-01,698.032,31.99181725271718,-97.13167080411068,311145.904,0.0022
Walthall County,2023-11-01,101.485,31.147414974609823,-90.10801816288112,29002.3,0.0035
Iredell County,2023-11-01,7916.581,35.81028545871875,-80.8733431030157,2260591.944,0.0035
Rush County,2023-11-01,54.578,38.522543061498446,-99.3089775853609,36270.097,0.0015
Androscoggin County,2023-11-01,4802.61,44.16572503848666,-70.2066490419448,1359584.984,0.0035
Barton County,2023-11-01,373.893,37.50202589087067,-94.34794914338626,234394.229,0.0016
Vinton County,2023-11-01,104.09,39.251050230184255,-82.48537075860986,23369.643,0.0045
Shoshone County,2023-11-01,299.379,47.34991234087165,-115.88864502584268,83667.8,0.0036
Finney County,2023-11-01,1752.352,38.04334156631053,-100.73742620121509,961661.484,0.0018
Clay County,2023-11-01,2996.966,29.98431697241201,-81.85209254966776,1593936.413,0.0019
Menominee County,2023-11-01,94.637,45.00436566127155,-88.70964223798941,16525.928,0.0057
Union County,2023-11-01,2608.537,40.29951242971871,-83.37139821786003,1183662.989,0.0022
Coweta County,2023-11-01,5168.167,33.35348552014643,-84.76353418432173,1482039.326,0.0035
Butler County,2023-11-01,7821.375,40.911128579333145,-79.91286393330213,2220493.389,0.0035
Macon County,2023-11-01,599.478,35.151399958070364,-83.42176743151671,165189.475,0.0036
Chicot County,2023-11-01,175.157,33.26757780310008,-91.29369391471242,47426.583,0.0037
Falls Church Independent City,2023-11-01,620.285,38.88435409376399,-77.1743284889342,137429.799,0.0045
Brown County,2023-11-01,17159.147,44.45242583797532,-88.00412183462286,8358354.994,0.0021
Marshall County,2023-11-01,3273.488,34.36715853755587,-86.30637469761984,1483827.571,0.0022
Columbia County,2023-11-01,2616.807,41.049198689868064,-76.40566647193559,726013.739,0.0036
Clinton County,2023-11-01,1958.216,41.23417192295829,-77.63756542328673,546604.87,0.0036
Williamsburg County,2023-11-01,599.847,33.62008704606398,-79.72777418385085,171182.336,0.0035
Sedgwick County,2023-11-01,24146.466,37.68481628737026,-97.46021482953194,11095337.333,0.0022
Lake Michigan,2023-11-01,802.735,42.17668931932932,-87.42362303175628,220301.836,0.0036
Curry County,2023-11-01,1052.897,34.573804062161585,-103.34559525264308,565785.033,0.0019
Russell County,2023-11-01,140.996,38.91457033057946,-98.76205555905526,100969.465,0.0014
Carroll County,2023-11-01,1035.297,38.66744076500929,-85.12282335236932,1373536.201,0.0008
Holt County,2023-11-01,67.039,40.09407894851552,-95.21520149745398,29391.862,0.0023
Cheyenne County,2023-11-01,54.119,39.786432093478695,-101.72947798135334,38586.278,0.0014
Campbell County,2023-11-01,3343.4,44.24790793832979,-105.54907094748542,1509843.234,0.0022
Marion County,2023-11-01,763.781,39.808151561711234,-91.62290665537516,544866.558,0.0014
Huerfano County,2023-11-01,141.484,37.68283826745419,-104.96061175010176,63410.182,0.0022
Whitley County,2023-11-01,1463.315,41.13935196696199,-85.50568389667892,1056550.78,0.0014
Kalamazoo County,2023-11-01,10021.931,42.24507314960834,-85.53097923624263,4287197.212,0.0023
Hickory County,2023-11-01,25.75,37.943535232358435,-93.32022778403514,7002.23,0.0037
McNairy County,2023-11-01,548.881,35.17629280425257,-88.5630324138379,117880.327,0.0047
Fayette County,2023-11-01,609.159,39.64071679435115,-85.17896918459677,252782.081,0.0024
Clinton County,2023-11-01,1147.462,40.30253153968098,-86.4753033661261,512810.483,0.0022
Morgan County,2023-11-01,259.524,38.42881151052921,-92.88701582073976,106069.744,0.0024
Boyle County,2023-11-01,1181.606,37.624370747444935,-84.86661413604742,619578.853,0.0019
Pittsburg County,2023-11-01,1034.986,34.92417480232162,-95.74850495436232,747625.145,0.0014
Sacramento County,2023-11-01,44197.924,38.44841380132577,-121.34423067072817,18595608.259,0.0024
Mayes County,2023-11-01,1324.7,36.30297807175883,-95.23129001106427,1200490.836,0.0011
Bosque County,2023-11-01,91.671,31.90097290855581,-97.63341491551388,42139.335,0.0022
Grand Isle County,2023-11-01,33.264,44.796480495131306,-73.29579596670553,7320.036,0.0045
Cassia County,2023-11-01,552.839,42.284284088151374,-113.60132537257331,159761.121,0.0035
Allen County,2023-11-01,22341.429,41.09099017982626,-85.066811315943,10194841.213,0.0022
Wilson County,2023-11-01,228.963,37.55962850511103,-95.74368657090396,119367.679,0.0019
Glasscock County,2023-11-01,9.879,31.870625148940928,-101.5201376689457,44542.963,0.0002
Northampton County,2023-11-01,20515.162,40.754368007983416,-75.30783378542904,5747043.713,0.0036
Burke County,2023-11-01,72.095,48.79187146663373,-102.51918283231194,50817.526,0.0014
Tompkins County,2023-11-01,4466.496,42.45159392498911,-76.47395821709063,987226.657,0.0045
Acadia Parish,2023-11-01,1212.961,30.291811406961557,-92.41182816760912,512078.827,0.0024
Shelby County,2023-11-01,1854.475,39.52372078320042,-85.79198207431875,825688.686,0.0022
Harrisonburg Independent City,2023-11-01,4144.02,38.43685650609887,-78.87328833502333,1705668.444,0.0024
Lipscomb County,2023-11-01,4.293,36.27797275500142,-100.27361574620996,1871.225,0.0023
Throckmorton County,2023-11-01,11.566,33.17633309872589,-99.21340722861518,6890.671,0.0017
Marion County,2023-11-01,444.038,37.55242156657128,-85.26940183123044,210638.61,0.0021
Marshall County,2023-11-01,2072.246,41.32499811153199,-86.26183156028112,949880.584,0.0022
Tillamook County,2023-11-01,654.365,45.45274401145798,-123.83108111003725,283454.786,0.0023
Fulton County,2023-11-01,476.516,39.92644234299476,-78.11338892135672,196805.7,0.0024
Cheyenne County,2023-11-01,372.617,41.21914447041531,-102.99530384996754,211789.168,0.0018
Jefferson County,2023-11-01,201.859,30.429234277845943,-83.89869762938773,40882.252,0.0049
Sheboygan County,2023-11-01,6165.331,43.72106710979948,-87.94581736184067,2669540.16,0.0023
Colusa County,2023-11-01,593.892,39.17799522720852,-122.2364860607649,327414.048,0.0018
Taney County,2023-11-01,1651.755,36.65437425437947,-93.04221151015209,752101.998,0.0022
San Luis Obispo County,2023-11-01,6535.736,35.384203384541536,-120.5345910570639,4063515.623,0.0016
Charlevoix County,2023-11-01,641.76,45.30164028891725,-85.12868573991109,270511.258,0.0024
Valley County,2023-11-01,100.423,44.76678619127363,-115.56632232680197,28581.455,0.0035
Loving County,2023-11-01,3.011,31.849875939027676,-103.57949568093844,14963.726,0.0002
Wharton County,2023-11-01,794.433,29.277319904006337,-96.22177996339768,357430.628,0.0022
Daniels County,2023-11-01,11.925,48.78498202742637,-105.54876453920076,5103.721,0.0023
Waldo County,2023-11-01,640.617,44.47841295823356,-69.1207982525709,183866.448,0.0035
Putnam County,2023-11-01,1681.55,41.022214067094424,-84.13165054067389,881634.067,0.0019
Saint Mary's County,2023-11-01,2343.43,38.242309468773925,-76.52904668231758,494227.069,0.0047
Dawson County,2023-11-01,373.4,32.742514245841846,-101.9479841192588,162782.58,0.0023
Alpena County,2023-11-01,591.86,45.03489458889091,-83.62757185336211,259784.651,0.0023
Defiance County,2023-11-01,2123.96,41.32412112666802,-84.49144270826054,934919.996,0.0023
Davie County,2023-11-01,1842.368,35.930118226083145,-80.54670181119846,385542.618,0.0048
Angelina County,2023-11-01,3282.035,31.256054404108216,-94.61335195084705,1554762.02,0.0021
Gaston County,2023-11-01,8247.646,35.29482108743838,-81.17968962120226,2364250.7,0.0035
Newton County,2023-11-01,304.759,32.40000118414891,-89.11890785394019,86661.44,0.0035
Dixie County,2023-11-01,236.806,29.555909135671595,-83.24079305446686,98822.79,0.0024
Cook County,2023-11-01,124.96,47.90377812645478,-90.53302255042196,35633.557,0.0035
Judith Basin County,2023-11-01,8.738,47.04623841571681,-110.26397439498194,4009.567,0.0022
Sutter County,2023-11-01,2781.124,39.0341985191674,-121.69362162075304,1199311.736,0.0023
Lee County,2023-11-01,5702.052,32.60146816141524,-85.35557217968947,2486793.904,0.0023
Chesterfield County,2023-11-01,1398.926,34.63972123589058,-80.15792642080324,395803.724,0.0035
Livingston County,2023-11-01,1097.759,40.89273485817878,-88.55820049419155,612423.889,0.0018
Onslow County,2023-11-01,3507.665,34.66162864361535,-77.38923851368514,1025146.746,0.0034
Lincoln County,2023-11-01,1285.207,41.04836128617479,-100.7443098476214,663278.627,0.0019
Madison County,2023-11-01,148.601,38.41546038350901,-78.27972754518446,33248.094,0.0045
Midland County,2023-11-01,7419.212,31.8706516455492,-102.03288968647908,8753996.923,0.0008
Brunswick County,2023-11-01,189.446,36.765349160570786,-77.86120998430194,50548.737,0.0037
Montgomery County,2023-11-01,19207.599,39.754396415778544,-84.29062742921056,8203624.145,0.0023
Heard County,2023-11-01,521.11,33.29697365958397,-85.1290652517548,361835.213,0.0014
Essex County,2023-11-01,32863.074,40.78647971355672,-74.2472560754965,8817097.249,0.0037
Jay County,2023-11-01,762.074,40.438248761015785,-85.00652494862905,407738.913,0.0019
Bonner County,2023-11-01,1019.604,48.30015916593638,-116.6022439728664,279706.885,0.0036
San Miguel County,2023-11-01,21.543,38.00303674055609,-108.4048027173246,3432.557,0.0063
Berks County,2023-11-01,18443.58,40.41651547931591,-75.92704727873199,5003053.275,0.0037
Bell County,2023-11-01,8092.027,31.03868498168557,-97.47900972783248,3634603.77,0.0022
Montgomery County,2023-11-01,1368.948,37.193094930186746,-95.74338791539604,844247.997,0.0016
Orange County,2023-11-01,820.124,38.247730505917865,-78.01449244488066,221137.226,0.0037
Cavalier County,2023-11-01,152.764,48.77199819778739,-98.46725713008124,93865.891,0.0016
El Dorado County,2023-11-01,2494.559,38.77899083684595,-120.52527406572376,727684.421,0.0034
Lowndes County,2023-11-01,4199.473,30.83257631916606,-83.26800741756374,2037181.117,0.0021
Isabella County,2023-11-01,3751.361,43.64044865840775,-84.84706868975036,1060357.773,0.0035
Hayes County,2023-11-01,6.714,40.52409452180179,-101.06048256207586,4756.533,0.0014
Kenai Peninsula Borough,2023-11-01,4742.275,60.16496196969072,-151.57333502044352,122725.55,0.0386
Lake County,2023-11-01,46.06,43.98929835985488,-85.80128406840065,7038.569,0.0065
Josephine County,2023-11-01,1962.574,42.36480379837683,-123.55414306098116,859642.371,0.0023
Travis County,2023-11-01,54300.4,30.33334360906914,-97.7803385895778,14976689.109,0.0036
Broome County,2023-11-01,6607.821,42.15988439956205,-75.81896782052524,1826963.05,0.0036
Saint Landry Parish,2023-11-01,974.999,30.599633351290432,-92.0058308963616,600513.04,0.0016
Haakon County,2023-11-01,19.939,44.293029864655985,-101.54179750669088,10505.94,0.0019
Quitman County,2023-11-01,56.38,34.25440928430724,-90.29058158997256,11971.939,0.0047
Macon County,2023-11-01,610.105,32.386500034185126,-85.6924711426537,174065.793,0.0035
Nassau County,2023-11-01,1173.451,30.61782482979531,-81.70489230032952,646774.253,0.0018
Lamoille County,2023-11-01,546.871,44.60594870151917,-72.64174733595563,115634.137,0.0047
Mecosta County,2023-11-01,1189.136,43.64004621702496,-85.325663908583,241831.196,0.0049
Clayton County,2023-11-01,18129.645,33.54211321099091,-84.35763661869053,8389352.357,0.0022
Schoharie County,2023-11-01,439.124,42.587403457183115,-74.44250358477744,121863.29,0.0036
Franklin County,2023-11-01,25.561,40.177238778262925,-98.95380473472524,11320.546,0.0023
Potter County,2023-11-01,311.772,41.74513507546742,-77.89632931094746,64445.595,0.0048
Appanoose County,2023-11-01,231.937,40.7429488653328,-92.86968921753454,108284.332,0.0021
Chowan County,2023-11-01,310.519,36.124567192425715,-76.59832473129144,88609.424,0.0035
Washtenaw County,2023-11-01,20671.133,42.25299872789134,-83.83944683010526,5524742.083,0.0037
Marion County,2023-11-01,1080.59,38.64964917906731,-88.92008035080244,595109.505,0.0018
Logan County,2023-11-01,74.078,38.917413592047566,-101.1483574821339,47315.774,0.0016
Apache County,2023-11-01,505.862,35.39719133742317,-109.48764582371368,279771.175,0.0018
Carroll County,2023-11-01,327.715,42.07020845407892,-89.93455045992751,172626.877,0.0019
Floyd County,2023-11-01,3869.589,34.262348492632626,-85.21461795926561,1764803.053,0.0022
Faribault County,2023-11-01,501.721,43.67722555855518,-93.94833931733832,218180.816,0.0023
Harvey County,2023-11-01,1320.217,38.04341415527895,-97.42757334436833,612586.52,0.0022
Morrison County,2023-11-01,603.15,46.01258249667286,-94.26710338352984,172872.656,0.0035
Crockett County,2023-11-01,152.324,35.812826088435266,-89.13951057468789,31389.445,0.0049
Muscogee County,2023-11-01,6077.049,32.50987637871527,-84.87789870624714,3227299.879,0.0019
Lancaster County,2023-11-01,19477.449,40.78439815133942,-96.68790301968706,8828720.189,0.0022
Baca County,2023-11-01,37.086,37.318786790978,-102.56028179618004,17137.447,0.0022
Cotton County,2023-11-01,31.57,34.29087964665054,-98.37266331435563,17115.999,0.0018
Lawrence County,2023-11-01,548.114,34.522336878284115,-87.31091271413553,480119.331,0.0011
Sullivan County,2023-11-01,6.562,41.44701216429951,-76.5118559575312,1835.29,0.0036
Benzie County,2023-11-01,222.925,44.63807901854656,-86.015916633924,45055.904,0.0049
La Salle Parish,2023-11-01,105.164,31.676606163234105,-92.16040322687454,23969.551,0.0044
Edmunds County,2023-11-01,88.074,45.41956227588767,-99.21851711363708,64532.394,0.0014
Morgan County,2023-11-01,1015.34,39.715317393600095,-90.20125126334814,552281.096,0.0018
Custer County,2023-11-01,27.17,44.24112459089716,-114.2809356411092,7679.913,0.0035
Franklin County,2023-11-01,444.492,44.59159138753443,-74.3046158770284,68512.077,0.0065
San Mateo County,2023-11-01,20569.026,37.39762401618937,-122.42291836587046,11185275.94,0.0018
Tripp County,2023-11-01,115.985,43.344784427471616,-99.88373885165718,49100.232,0.0024
Polk County,2023-11-01,343.945,34.48582252530732,-94.22957990591529,142417.942,0.0024
Hancock County,2023-11-01,76.634,33.27023453717692,-83.00086962630337,15645.901,0.0049
Tioga County,2023-11-01,611.855,41.77249700695237,-77.25443637654506,131974.265,0.0046
Erie County,2023-11-01,3570.343,41.36499129256265,-82.62002153099705,1557678.659,0.0023
Haskell County,2023-11-01,133.106,35.22472170412804,-95.11667896595768,59929.148,0.0022
Hood River County,2023-11-01,760.366,45.52080308259752,-121.6516233858049,219387.009,0.0035
Cibola County,2023-11-01,430.289,34.91401860972116,-107.9987514015617,115303.857,0.0037
Kewaunee County,2023-11-01,611.191,44.51654684973769,-87.61638013999575,274698.828,0.0022
Douglas County,2023-11-01,11030.74,39.33039529286952,-104.92793454722884,3203974.938,0.0034
Lake of the Woods County,2023-11-01,90.428,48.77283288987509,-94.90425413780837,14046.407,0.0064
Pickett County,2023-11-01,47.761,36.55973444005149,-85.07310373305913,14140.475,0.0034
Scotland County,2023-11-01,1387.374,34.84034983350156,-79.48274633568211,375152.95,0.0037
Marshall County,2023-11-01,233.324,39.78437304003582,-96.52263038756392,153556.018,0.0015
Dickenson County,2023-11-01,37.252,37.12585000505731,-82.34923317431229,6317.143,0.0059
Taylor County,2023-11-01,657.478,45.21152412689534,-90.50124137457004,285300.432,0.0023
Richmond Independent City,2023-11-01,12061.241,37.84693136128379,-76.90050608425837,5232428.129,0.0023
Aleutians East Borough,2023-11-01,217.049,55.125035176690695,-162.10140193847752,7503.501,0.0289
Osceola County,2023-11-01,460.09,43.989424039321925,-85.32566266130095,134309.277,0.0034
Morris County,2023-11-01,18817.6,40.86193728273518,-74.54387654170293,5154257.508,0.0037
Leflore County,2023-11-01,1356.878,33.551133350300134,-90.30227278320127,602112.868,0.0023
Logan County,2023-11-01,810.933,40.12469072951689,-89.3679207315963,350728.267,0.0023
Stanton County,2023-11-01,545.774,41.91882864079781,-97.19404679715949,335621.302,0.0016
Woodward County,2023-11-01,857.007,36.42231310209698,-99.26427121324606,559221.518,0.0015
Garfield County,2023-11-01,37.848,41.91330407305731,-98.99077184259887,16581.087,0.0023
Marathon County,2023-11-01,8741.615,44.89826630764389,-89.75898924990076,4543993.544,0.0019
Hillsborough County,2023-11-01,13287.76,42.91521915268391,-71.71640204804726,3034976.559,0.0044
Brazoria County,2023-11-01,10675.892,29.12383243671544,-95.4010235996231,7358787.549,0.0015
